customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST1160,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),74.49709981798203,1352.9122380190656,No
CUST1161,Male,1,No,No,37,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.90546197170886,3301.5434845590794,Yes
CUST1162,Female,0,No,No,36,Yes,No,No,Yes,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,41.689061614877666,1496.463218512405,No
CUST1163,Female,0,No,No,44,No,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,72.68303296569502,3180.691440097475,No
CUST1164,Female,0,Yes,No,33,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,60.379877602960576,2010.3887146447205,No
CUST1165,Male,0,Yes,No,1,Yes,No phone service,DSL,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,72.90631826724972,63.07209189209472,Yes
CUST1166,Female,0,No,No,43,No,No,DSL,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,72.8085641747289,3131.320337464423,No
CUST1167,Male,0,No,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),87.35962786751466,2275.1080488313573,Yes
CUST1168,Male,0,No,No,47,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),77.12413603813357,3604.6859530720985,Yes
CUST1169,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,75.23006586396153,456.8998761308977,Yes
CUST1170,Female,0,No,Yes,26,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,No,No,Two year,No,Credit card (automatic),78.54752999660197,2051.144435959243,No
CUST1171,Male,0,No,Yes,70,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,84.47386208381428,5917.74716394073,No
CUST1172,Male,0,No,No,17,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,50.431472941216796,855.0078668820462,Yes
CUST1173,Female,0,No,Yes,32,No,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,97.85438435307407,3127.7293236577225,No
CUST1174,Female,1,No,No,32,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,99.81732482593301,3186.358343106739,No
CUST1175,Female,0,No,No,24,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card (automatic),77.5980776464214,1864.0977817230385,No
CUST1176,Male,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),97.62524186277913,1266.2328486041768,No
CUST1177,Male,0,No,No,37,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,73.35430903128048,2692.582174975162,Yes
CUST1178,Male,0,Yes,No,37,Yes,No phone service,No,No,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.3199417155574,1086.0484784521755,No
CUST1179,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Electronic check,81.84242865249026,259.4444975488085,No
CUST1180,Male,0,No,No,61,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.46328841837817,5568.984731629347,Yes
CUST1181,Male,0,No,No,9,Yes,No,Fiber optic,No internet service,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,97.23278013329931,871.6001312818213,Yes
CUST1182,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.55862887272085,2739.8677571527096,Yes
CUST1183,Male,0,Yes,Yes,22,No,No,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.22688528704462,2058.636309232378,No
CUST1184,Male,0,Yes,No,64,No,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,93.2051133560031,5960.939495455054,No
CUST1185,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),77.31167748405528,1868.1215450267123,No
CUST1186,Female,0,No,No,52,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.1834350466634,4631.691240443615,Yes
CUST1187,Male,0,Yes,Yes,16,Yes,Yes,DSL,No internet service,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,85.33591536640179,1352.22281264758,No
CUST1188,Male,0,Yes,No,56,Yes,No phone service,DSL,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Bank transfer (automatic),77.62979507196059,4347.7370026823,Yes
CUST1189,Female,0,No,No,19,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,75.11461121285996,1420.41733983244,Yes
CUST1190,Male,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,81.63713682089997,1967.096274050341,Yes
CUST1191,Male,0,No,No,41,Yes,No,DSL,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.13559846580435,2065.6644990465115,Yes
CUST1192,Male,0,Yes,No,44,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),100.83696768184284,4421.845952481555,No
CUST1193,Male,0,No,No,30,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Mailed check,87.99441157987583,2659.6463326084036,No
CUST1194,Male,1,No,No,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),71.74639222452913,4582.819271236841,No
CUST1195,Female,0,No,No,51,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),84.33109445317046,4294.6172963329045,No
CUST1196,Female,0,Yes,Yes,20,Yes,No phone service,DSL,Yes,No,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),66.69005123625084,1330.7261709271274,No
CUST1197,Female,0,No,No,29,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,105.05465985320127,3055.170942831147,No
CUST1198,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,Yes,Electronic check,89.5956804712774,196.8372406518323,Yes
CUST1199,Male,0,Yes,Yes,69,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),70.28098593342551,4845.095489305789,No
CUST1200,Male,0,No,No,42,Yes,Yes,No,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),35.50773674144101,1496.839354009566,No
CUST1201,Female,1,No,Yes,28,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),77.42152472489414,2180.375694589486,No
CUST1202,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),91.93209429517779,177.03922532258656,Yes
CUST1203,Male,0,Yes,No,57,Yes,No,Fiber optic,No internet service,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),88.82306629124966,5061.655138481431,No
CUST1204,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.02863319804645,2155.648016602242,Yes
CUST1205,Male,0,Yes,No,44,No,Yes,Fiber optic,No internet service,Yes,No,No,No,No,One year,No,Credit card (automatic),79.51466765962431,3502.1069229931904,Yes
CUST1206,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),87.08068144328719,5920.168849113446,Yes
CUST1207,Female,0,No,No,31,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,94.98268191120107,2940.3846671983356,Yes
CUST1208,Female,0,No,No,51,No,Yes,DSL,No,No internet service,No,No,No internet service,Yes,Two year,Yes,Mailed check,60.04403785247173,3064.8309178820723,No
CUST1209,Male,0,No,No,63,No,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),61.47035041951592,3856.4520468643723,No
CUST1210,Male,0,Yes,Yes,39,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.29814406418815,3441.541462200013,Yes
CUST1211,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),64.68940802578274,777.8101462879125,No
CUST1212,Male,0,Yes,No,28,Yes,No phone service,DSL,No,No,No,No,No,No,One year,No,Electronic check,54.48239825434804,1528.0644123350294,No
CUST1213,Male,0,Yes,No,62,Yes,Yes,DSL,No,Yes,No,No internet service,No internet service,No,Two year,No,Bank transfer (automatic),63.93715460585625,3967.857222287562,No
CUST1214,Male,0,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.4702891003246,2232.3155102123173,Yes
CUST1215,Male,0,No,Yes,58,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,One year,No,Mailed check,65.04710644931889,3774.768318413445,No
CUST1216,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,94.71859680929602,4538.849716245923,No
CUST1217,Male,1,No,No,52,Yes,No,No,Yes,No,Yes,No,No,No,One year,No,Electronic check,34.17916099420577,1782.0173162106275,No
CUST1218,Female,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),84.32715887314446,2525.5898574031417,Yes
CUST1219,Male,0,No,Yes,11,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,84.14362735796752,942.0541723084937,Yes
CUST1220,Male,1,No,No,57,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.82515452552954,5464.115567061703,Yes
CUST1221,Male,0,No,Yes,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,No,One year,Yes,Electronic check,92.79337630046741,3237.1072026384822,No
CUST1222,Female,0,Yes,No,9,Yes,Yes,DSL,Yes,No,Yes,No,No,No internet service,One year,No,Bank transfer (automatic),69.85102575728169,622.2164723484499,Yes
CUST1223,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,69.31236431259147,356.6566542029957,No
CUST1224,Female,0,No,No,6,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,69.24853449216607,406.334834978117,Yes
CUST1225,Female,0,Yes,No,30,No,No,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,71.69554359373352,2130.819283733355,Yes
CUST1226,Male,0,Yes,No,71,Yes,No,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),43.40773475401071,3088.519895868316,Yes
CUST1227,Female,0,Yes,No,2,Yes,Yes,No,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),39.33124285230241,89.15821537898327,No
CUST1228,Male,0,No,No,46,Yes,Yes,DSL,No,No internet service,No,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),51.26598395992543,2335.989578869469,No
CUST1229,Male,0,No,No,0,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.16382097376092,17.51040818605118,Yes
CUST1230,Female,0,No,Yes,44,Yes,No,Fiber optic,No internet service,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,70.25854511375748,3088.280413940092,Yes
CUST1231,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,86.08104666928809,4545.938796495266,No
CUST1232,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.75064952151683,4786.961591727677,Yes
CUST1233,Female,1,No,Yes,6,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,70.80409030571379,439.7282403137153,No
CUST1234,Female,1,Yes,Yes,62,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,86.54264040017922,5344.708777947365,No
CUST1235,Female,0,No,No,14,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,Yes,One year,Yes,Electronic check,78.76614576749319,1105.8253152563204,No
CUST1236,Female,1,No,Yes,66,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.84565366794462,5087.945607150184,Yes
CUST1237,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No,One year,No,Electronic check,79.01502014720563,2290.5353688483046,No
CUST1238,Male,1,No,No,67,Yes,No,No,No,No,No,No internet service,No,No,Two year,Yes,Mailed check,23.812179773763503,1595.33519893465,Yes
CUST1239,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),85.53932822643824,3002.1058933435447,No
CUST1240,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,97.36690069615855,6430.364498437727,No
CUST1241,Male,0,Yes,No,4,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),73.33919326611591,288.03290375079933,No
CUST1242,Female,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,One year,Yes,Electronic check,81.57022172263471,1965.3807166068964,No
CUST1243,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,93.49658338720913,946.2921868920288,No
CUST1244,Male,0,Yes,No,71,Yes,Yes,DSL,No,No,No internet service,No,No,No,One year,No,Mailed check,55.43884090979358,3918.6897465791794,No
CUST1245,Female,0,No,Yes,65,No,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Two year,Yes,Mailed check,78.3364241420686,5099.970171445083,No
CUST1246,Male,0,Yes,Yes,27,Yes,Yes,DSL,No,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),59.848407312550385,1603.4720609140277,No
CUST1247,Male,0,No,No,59,Yes,No,DSL,No,No,No,Yes,No internet service,No internet service,One year,Yes,Electronic check,58.91919316531306,3475.097726164501,No
CUST1248,Male,0,Yes,Yes,9,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,66.43684313469818,590.5670358887926,Yes
CUST1249,Male,0,No,No,49,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),79.16995866983936,3870.9859101866223,Yes
CUST1250,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,No internet service,No,No,Yes,Two year,Yes,Bank transfer (automatic),83.69002403473871,3192.972460520024,No
CUST1251,Male,0,No,Yes,36,Yes,No,No,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,36.270725261089325,1312.2473672013186,Yes
CUST1252,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,103.32572717760185,6419.105499441016,No
CUST1253,Male,0,Yes,Yes,60,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,97.62315582923881,5848.996013381413,Yes
CUST1254,Male,1,Yes,No,37,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),87.22262579315746,3236.5531424447413,No
CUST1255,Male,0,No,No,32,Yes,Yes,DSL,No,No,No,No,No internet service,No,Two year,Yes,Credit card (automatic),54.633597630350366,1761.7503379483155,Yes
CUST1256,Male,0,Yes,No,44,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Credit card (automatic),60.400983592213365,2657.958542813871,No
CUST1257,Female,1,No,No,43,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,71.81786232123368,3081.000022444967,No
CUST1258,Female,0,No,Yes,0,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Credit card (automatic),83.1940667434543,0.0,Yes
CUST1259,Male,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,No,Two year,No,Electronic check,84.3513041098503,4376.030320184992,Yes
CUST1260,Male,0,No,Yes,46,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),73.55687022905471,3380.544672091715,No
CUST1261,Female,0,Yes,No,32,No,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Mailed check,94.21968266291233,3012.092253201686,Yes
CUST1262,Male,0,Yes,No,66,Yes,Yes,No,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,43.11650946286129,2828.8783266395903,Yes
CUST1263,Male,0,No,No,14,Yes,No phone service,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,76.28422633592646,1073.5986921148587,No
CUST1264,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,83.38540141157164,1076.4992081645667,Yes
CUST1265,Female,1,No,No,22,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,93.37131831419046,2062.394528583263,Yes
CUST1266,Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),97.06811803413206,5154.2555089899815,Yes
CUST1267,Female,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,110.32841589774854,755.0348807332468,No
CUST1268,Male,0,Yes,Yes,53,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.44363903108471,4535.2778016599295,No
CUST1269,Male,0,No,No,35,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,97.77496100991429,3428.288127394551,No
CUST1270,Female,0,No,No,51,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Two year,No,Electronic check,92.85927665325951,4746.473367313732,No
CUST1271,Female,0,No,No,5,No,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),58.64964934682166,297.6495116047054,Yes
CUST1272,Female,0,Yes,Yes,27,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,65.02365410209326,1733.778234901352,Yes
CUST1273,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.58598608364703,3839.058124675854,Yes
CUST1274,Male,0,Yes,No,37,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),53.49661604750419,1974.1103750780223,Yes
CUST1275,Female,0,Yes,No,29,Yes,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,No,Credit card (automatic),63.08050885724231,1821.8952798404148,Yes
CUST1276,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.04562149148171,5106.527547824663,Yes
CUST1277,Female,0,No,No,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),85.96267768888195,4554.0227351402555,Yes
CUST1278,Male,0,No,No,70,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),81.55004783527129,5714.468318844864,No
CUST1279,Female,0,No,No,45,Yes,Yes,Fiber optic,No,No,No,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),86.95845865699954,3927.2003546207,No
CUST1280,Female,0,Yes,No,27,No,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),66.3616301492896,1803.4788063186095,Yes
CUST1281,Female,1,Yes,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,89.72723598313664,1441.81603853114,Yes
CUST1282,Female,1,No,Yes,47,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,96.78723604446029,4554.311960017232,No
CUST1283,Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,95.61625595699248,4111.618006319064,Yes
CUST1284,Female,1,No,No,59,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),87.95714414495623,5189.765979203448,No
CUST1285,Male,0,Yes,No,59,Yes,No phone service,No,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,43.94422682731528,2587.118176499349,Yes
CUST1286,Male,1,Yes,Yes,4,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,One year,No,Mailed check,71.55717365225601,272.8373188723594,No
CUST1287,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),94.74744281383772,6437.704294734634,Yes
CUST1288,Male,1,Yes,No,69,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),64.48325043028915,4446.266464002714,No
CUST1289,Female,1,No,No,6,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,Yes,Two year,No,Mailed check,99.00534429110921,602.3267185475995,Yes
